Id,Body
432796,"<p>This <em>would be</em> a broad question - but I'm asking specific to the situation around an app that I've developed.</p>
<p>In short, I've written an app that allows users to persist their photos and videos to the 'cloud'.</p>
<p>In an effort to keep this brief I won't go into too much detail but, essentially, any media captured through the app will be sync'd to Azure blob storage. Should they wish to access this again in the future I have a bit of .Net that will generate a sas token.</p>
<p>That's fine, from what I understand it's a typical implementation for secure storage of media.</p>
<h2>Question</h2>
<p>As the developer - I can jump onto the Azure portal at any time and view <em>any</em> media that I want.</p>
<p>Even if I were to take on other developers in the future, naturally there'd be serious restrictions over the team accessing data in the prod environment, but still - somebody has access.</p>
<p>This doesn't feel quite right, am I missing a security/privacy measure here?</p>
<p>I'm thinking about pushing this app soon, potentially marketing it but, at first, simply handing the APK to family and friends for wider use and testing of the beta - I'll have access to their most personal memories. Is it a matter of trust or is there some way I can implement a certificate or something somehow for this?</p>
<p><em>Note: Obviously only the original authors can download via sas token, I don't just generate the sas token for anybody authenticated/anonymous.</em></p>
"
432288,"<p>Hello we have an async event-driven system (kotlin, spring cloud stream, rabbitmq) where there might be an event <code>FooPayloadArrived</code>, published by an ingress rest-controller.
Processing this <code>FooPayloadArrived</code> and publishing the follow-up result in a subscribe may take some time, let's say 1h.</p>
<p>Being in AWS and using a managed RabbitMQ via the AWS MQ service, <a href=""https://www.rabbitmq.com/consumers.html#acknowledgement-timeout"" rel=""nofollow noreferrer"">we are constrained in the maximum execution of any such message</a>: After 30 minutes (AWS just decided on this new max and you cannot change this setting either....) the message/event currently being processed is basically aborted and requeued, aborting any long-running event-subscriber and restarting it (because message/event is requeued automatically) - so we are in an endless aborted-after-30-minutes loop.</p>
<p>We are currently very much in favour of the event-driven async mode of processing anything, since any failure puts your failed event into a dead-letter-queue (DLQ) which allows you to simply retry the operation after you fixed something. We don't want to abandon this resilience feature for long-running jobs.</p>
<p>Is there some alternative pattern how to design running those jobs vs. the enforced timebox?</p>
"
431205,"<p>There's two issues in your problem statement:</p>
<ol>
<li>A cache is a subset of the larger data to server files that are accessed more frequently.  <strong>You have to invalidate low hit rate cache entries</strong> or you will consume all your resources.</li>
<li>Azure Blob storage is designed to serve up your blob's bytes over HTTPS with high speed, reliability, and scalability.</li>
</ol>
<p>By copying your blobs into your database, you are simply duplicating data.  I highly doubt serving from the database is faster than having Azure blob storage serve the data for you.  While databases can store binary data, that's not really their main use, so it is rarely optimized as storage mediums designed from the ground up for that purpose.</p>
<p>I highly recommend that you examine the ways that you have designed your application to find where it is causing bottlenecks.  If you need to have your application as a proxy to the data, make sure of the following:</p>
<ul>
<li>Do not read the whole blob as an array of bytes--it wastes memory and can cause massive garbage collections</li>
<li>Make sure you stream the bytes from the blob storage stream to the response stream</li>
<li>Design around passing single use URLs (Azure storage can do this), and let the browser pull the data directly</li>
<li>Look at the differences in how you are handling binary data in the database to how you are handling it in blob storage.  Your algorithm may need to be optimized</li>
</ul>
<p>In short, make sure you understand what makes Azure storage &quot;slow&quot;.  If you are testing locally on your machine and your test database is local on your machine, you are artificially penalizing Azure storage.</p>
<p>Granted, I come from an AWS background, and AWS S3 is much faster than serving binaries from an RDS database--particularly at scale.  Microsoft is also a smart company, I'm sure the Azure storage is at least close to S3 in performance and scalability.</p>
"
426618,"<p>I am in the process of carrying out a software architecture for my client, in fact</p>
<p><strong>THE HISTORY OF THE REQUIREMENT :</strong></p>
<p>MY PARTNER SEND cvs files via MFT to MY CLIENT , many times a day .</p>
<p>MY CLIENT has a listener ( cron job in linux and batch ) , when a file is received in a folder , the client consumes it and store it in database ( SQL SERVER)</p>
<p>Regarding data , the estimated trafic :
700 files a day
Millions of lines in cvs file to be consumed
there is no order in data , each time a file is received it is processed by batch .</p>
<p><strong>The new solution is to transfer data via API REST CALL and not OLD MFT :</strong></p>
<p>The need is to retrieve huge data from a partner by calling API REST  (JSON) to finally store the result in our SQL database (not too much processing to do in between)</p>
<p>I proposed two solutions:</p>
<p><em><strong>SOLUTION 1 : Event Driven Architecture and PARTNER EXPOSE API REST TO RETRIEVE DATA :</strong></em></p>
<p>THERE ARE STEPS OF THIS SOLUTION :</p>
<p>OUR PARTNER : create an event in our BROKER QUEUE ( Message indicates that there is new data to get : name API RESSOURCE TO CALL  / parameters  / Bussines Domain )</p>
<p>MY CLIENT : GET the message and read it from the QUEUE</p>
<p>MY CLIENT : Based on this message , my client CALL the REST API ( GET exposed  by our PARTNER ) to GET THE DATA FROM JSON RESPONSE of the call HTTP ( this will be implemented for example by spring batch )</p>
<p>MY CLIENT : STORE The result of this huge response on SQL DATABASE without many modification</p>
<p><strong>SOLUTION 2 :  THE PARTNER DO NOT EXPOSE API , MY CLIENT WILL DO THIS !</strong></p>
<p>THERE ARE STEPS OF THISE SOLUTION :</p>
<p>MY CLIENT  ==&gt; EXPOSE A REST API to our PARTNER : THIS ENDPOINT IS a POST HTTP OPERATION</p>
<p>OUR PARTNER ==&gt; THIS time , our Partner will call THIS POST API REST AND send all data in REQUEST BODY , as a result , the partner update our SQL DATABASE when he calls our API REST ( CLIENT CALL THE POST API WHEN HE WANTS TO UPDATE DATA)</p>
<p><strong>MY Notes :</strong></p>
<p>THE PARTNER IS OPEN to ALL OUR SUGGESTIONS ( SOLUTION 1 or 2 ) and we estimates that it there will be huge data transfers between Partner / Client</p>
<p><strong>My requirements : evaluates the pros and cons of these solutions</strong></p>
<p>For my part, I opt for the SOLUTION 1 because  :</p>
<p>pos1 :  the processing will be asynchronous
pos2 : we will be the master of our data to be added to our database ( is it good as an argument ? )
pos3 : processing in almost real time
cons1 : architecture is complex when in we move to cloud
cons2 : Partner is not familiar perhaps with this solution</p>
<p>The second solution ( we expose API , the partner simply call it )
pos1:  is rather light (less expensive) it is an advantage,
cons1 :  but has the disadvantage that the processing will be done synchronously
cons2 : that we will not be master of the data to add to our REF (unless checks to be made in the POST action to be exposed)
cons3 : call of API will be an additional charge by our partner</p>
<p>Thank you for your feedbacks :  (advantages / disadvantages)
Regards</p>
"
425900,"<p>Some patterns only make sense at a scale. It often makes sense to separate analytical from transaction workloads, but not everything has to be cloud-scale. Many gigabyte-scale problems can be efficiently approached e.g. by loading data into a local database (such as Postgres or SQLite) and performing queries there. In contrast, cloud based approaches make a lot of sense when:</p>
<ul>
<li>the data is too much for a single computer</li>
<li>your data is too much to efficiently transfer, so you'll have to take the compute to the data (instead of bringing the data to the compute)</li>
<li>the data cannot be structured for efficient queries, so reasonable query performance relies on massive parallelization (e.g. with a Map-Reduce architecture, or search products like Amazon Athena).</li>
</ul>
<p>Don't get tricked into paying for an expensive cloud product that you simply don't need.</p>
"
425746,"<p>Change your application from a console app that takes parameters and is started per job to a service that runs constantly listens to a message queue.</p>
<p>Run instances in the cloud so that you are able to dynamically spin up new instances via the cloud providers API.</p>
<p>Your architecture then works as follows</p>
<ul>
<li>Users click button in UI specifying input parameters.</li>
<li>Message with the parameters is sent to the message queue</li>
<li>Worker applications listen to queue and pick up the new message</li>
<li>If worker crashes mid processing the MQ software itself will manage re-queuing the - - message so its picked up by another server.</li>
<li>On successful completion the worker posts a message to a second queue with the - results, which can then be saved to a db, email to the user, whatever</li>
</ul>
<p>To manage scaling, have a second app keep track of the number of messages in the queue and the number of avaialble workers. If jobs arent being done fast enough have it call the clouds API to spin up a new VM with your service installed. As the service runs continually this will immediately pick up a new job from the queue without having to send it parameters, change master directories etc</p>
<p>Essentially here you are using the out of the box Message Queue (RabbitMQ, ZeroMQ, Cloud offering of your choice) functionality to do the fiddly orchestration of your applications.</p>
"
422736,"<p>In AWS you can easily create a RESTful API using API Gateway. With a serverless approach, you would have API Gateway integrate with Lambda to handle your endpoint logic. This seems like the most obvious approach, as its very elastic and cost effective, however, looking into architectures for large companies, most of them use a form of EC2 to handle their API logic.</p>
<p>Here are some examples:</p>
<ul>
<li><a href=""https://www.youtube.com/watch?v=-8FK9p_lLy0"" rel=""nofollow noreferrer"">McDonald's</a> uses ECS instead of Lambda for their API.</li>
<li><a href=""https://www.youtube.com/watch?v=ZDUKRnLfW58"" rel=""nofollow noreferrer"">Under Armor</a>, uses an Application Load Balancer with EC2.</li>
</ul>
<p>What is the benefit of using EC2 for your API instead of Lambda?</p>
"
422123,"<p>Firstly, I want to state that this is my first time trying to build an app. I am doing this for fun, mostly as an exercise to learn system design/architecture. The goal is to build an app that would be scalable to millions of users (not that this app will actually have millions of users-- its just to build my own understanding of large scale distributed systems).</p>
<p><strong>What I am using:</strong>  AWS architecture tools - Lambda, DynamoDB, Amplify</p>
<p><strong>What I would like to build:</strong>
I downloaded and imported Movies from IMDB into DynamoDB. The goal is to allow the user to search for a movie and display its info from the DB. The user should also be able to rate the movie.</p>
<p><strong>What I am asking:</strong></p>
<ol>
<li>Which AWS tool should I use for searching the DynamoDB?</li>
<li>Alternatively, should I be using a different database to search from? If I understand correctly, AWS ElasticSearch is actually a database. Should I just be using this instead?</li>
</ol>
<p>Please also let me know if you have any general advice, or if I am thinking about all of this incorrectly.</p>
"
421082,"<h2>Introduction</h2>
<p>A customer of ours has embedded products with sensors and actuators. Now they would like to connect this device to the cloud so they can remotely monitor and configure it. It should support:</p>
<ol>
<li>Periodic data updates (LwM2M read or notify? Depends on how we implement it)</li>
<li>Alerts (e.g. data above threshold) (LwM2M notifies)</li>
<li>Configuration updates (LwM2M writes)</li>
<li>LwM2M Execute triggers</li>
<li>Optionally Cloud-to-Device data requests (that gets the most recent reading)</li>
</ol>
<p>They want us to provide them with a simple module to accomplish this.</p>
<p>Our company is already using LwM2M quite extensively. More specifically, we have devices running Zephyr RTOS that use the built-in LwM2M engine. This engine requires to know the layout of the OMA/IPSO objects (which resources, what are their properties, etc.). Also, we register data pointers to the resources, and register read callbacks so that a read from the cloud triggers an update of those data before responding. Lastly, we also register write callbacks for e.g. configuration settings, so that they can trigger the required actions.</p>
<p>The LwM2M object .c files use an Observer pattern to observe the sensors/status/data in the appropriate other software modules, and the write callbacks call &quot;SetConfig&quot; type of functions directly at the target modules. This has led to quite tight coupling.</p>
<h2>Now I'm investigating how to best integrate this functionality in an easy-to-use and generic module</h2>
<p>I think the first step is to get rid of the tight coupling I described above, and thus maybe move all the Observers to a single module that handles all communication between the LwM2M objects/engine and the rest of the system? (Mediator / Facade pattern?)</p>
<p>I made this analysis of what that module would need to support the wished functionalities:</p>
<ol>
<li><strong>Periodic data updates</strong> -&gt; An <strong>update interval</strong> must be set per resource. Alternatively, the LwM2M server could set observe attributes <em>pmin</em>, <em>pmax</em> to trigger periodic notifies and thus periodic reads, these reads would then trigger <strong>read callbacks</strong> that update the info before responding to the server.</li>
<li><strong>Data threshold alerts</strong> -&gt; <strong>Alert trigger</strong> that trigger a notify to the server.</li>
<li><strong>Configuration updates</strong> -&gt; <strong>Write callbacks</strong> that take appropriate action (e.g. configure interrupt threshold).</li>
<li><strong>LwM2M Execute triggers</strong> -&gt; <strong>Execute callback</strong> that takes appropriate action (e.g. reboot device).</li>
<li><strong>Optionally Cloud-triggered data updates</strong> -&gt; <strong>Read callbacks</strong> that update the info before responding to the server.</li>
</ol>
<h2>What I find difficult</h2>
<ol>
<li>As you can see, functionality 2 and 5 are sort of opposite (push vs.
pull), but functionality 1 can be implemented in 1 of 2 ways, either push or pull. This is part of what I find
challenging, there seems no generic solution for all 3?</li>
<li>If we would choose server-triggered periodic updates (via the observe attributes), I see two problems: If the customer requires that no periodic sensor-data is lost on network failure, this can't work. Also, I think all resources in an object with different settings would require separate observes?</li>
<li>The other thing I find challenging is the module interface design.
From the above ideas, it would require aliases for each resource to abstract away the LwM2M internals object/resource structure, and the following data per alias:
<ul>
<li>Update interval (if the device is the one with the update schedule)</li>
<li>Alert trigger</li>
<li>Read callback</li>
<li>Write callback</li>
<li>Execute callback</li>
</ul>
</li>
<li>If going with the idea from challenge 3: This is quite an extensive list, and if the embedded firmware
changes at the LwM2M module boundary, or if the LwM2M cloud API
changes, this would require our interference, as we would have to
update the internal resource mapping.</li>
</ol>
<h2>I'm very curious for your opinions, remarks and ideas on this! I would very much appreciate your advice.</h2>
"
420877,"<p>I work for an organization that heavily leverages AWS.  There is a strong push that every team move from containers deployed on ECS to leverage AWS Lambda and step functions for (almost) every project.  I know that there are workflows for which lambdas are the best solution, for example if you are running infrequent, short duration processes or processing S3 uploads for example.  However I feel like my project isn't a great use case for them because:</p>
<ol>
<li><p>We have many calls to a database and I don't want to have to worry about having to re-establish connections because the container a lambda was running in isn't available anymore.</p>
</li>
<li><p>We have many independent flows which would require too many lambdas to manage efficiently.  With each new lambda you create you have to maintain an independent deployment pipeline and all the bureaucratic processes and items that go with owning a deploy-able component.  By limiting the number of these the team can focus on delivering value vs maintenance.</p>
</li>
<li><p>We run a service that needs to be available 24/7 with Transactions Per Second around 10 to 30 around the clock. The runtime for each invocation is generally under 10 seconds with total transactions for a day in the 10's of thousands.</p>
</li>
</ol>
<p>Also generally, I'm not bought into the serverless ecosystem because of a few pain points:</p>
<ol>
<li><p>Local development. I know the tooling for developing AWS Lambdas on a developer machine has gotten much better, but having to start all these different lambdas locally with a step function to test an application locally seems like a huge hassle.  I think it makes much more sense to have a single Java Spring Boot application with a click of a button you can test end to end and debug if necessary.</p>
</li>
<li><p>Reduced Isolation.  If you have two ECS clusters and one is experiencing a huge throughput spike, the other ECS cluster will not be impacted because they are independent.  Not so for lambda.  We've seen that if other lambdas are using all the excess provisioned concurrency and we have to go over our reserved concurrency limit, then we are out of luck and we'll be rate limited heavily leading to errors. I know this should be a niche scenario, but why risk this at all?  I think the fact that lambdas are not independent is one of things I like least about this ecosystem.</p>
</li>
</ol>
<p>Am I thinking about lambdas/ serverless wrong?  I am surrounded by developers who think that Java and Spring are dead and virtually every project must be built as a go/python lambda going forward.</p>
<p>@Mods if there are any ways that I can make this question more appropriate for the software engineering stack exchange community or rephrase it, I'm happy to make changes here as well.</p>
<p>Here's some links to research I've done so far on the topic:</p>
<ol>
<li><a href=""https://stackoverflow.com/questions/52275235/fargate-vs-lambda-when-to-use-which"">https://stackoverflow.com/questions/52275235/fargate-vs-lambda-when-to-use-which</a></li>
<li><a href=""https://clouductivity.com/amazon-web-services/aws-lambda-vs-ecs/"" rel=""nofollow noreferrer"">https://clouductivity.com/amazon-web-services/aws-lambda-vs-ecs/</a></li>
<li><a href=""https://www.youtube.com/watch?v=-L6g9J9_zB8"" rel=""nofollow noreferrer"">https://www.youtube.com/watch?v=-L6g9J9_zB8</a></li>
</ol>
"
420772,"<p><strong>Yes</strong> - a cloud/lambda function is a microservice.</p>
<p><strong>Independently deployable</strong></p>
<p>see <a href=""https://microservices.io/"" rel=""nofollow noreferrer"">https://microservices.io/</a></p>
<blockquote>
<p>Independently deployable</p>
</blockquote>
<p><a href=""https://martinfowler.com/articles/microservices.html"" rel=""nofollow noreferrer"">https://martinfowler.com/articles/microservices.html</a></p>
<blockquote>
<p>to describe a particular way of designing software applications as suites of independently deployable services</p>
</blockquote>
<p>Microservices are &quot;mostly&quot; about the ability to deploy a service individually (or in a small grouping). This is the only objective aspect about microservices.</p>
<p>In fact, people often contrast a Microservice with a Monolithic &quot;Project&quot; that is deployed with all of the defined services at the same time.</p>
<p>Other subjective attributes:</p>
<blockquote>
<p>Highly maintainable and testable, Loosely coupled, Organized around business capabilities, Owned by a small team</p>
</blockquote>
<p><strong>Yes, but there are more</strong></p>
<p>GCP Cloud Function / AWS Lambda are not the only infrastructure. There are other providers, and you can also use Kubernetes and deploy each of your services as a separate task. Often people are imagining an &quot;elastic&quot; provider. One where they deploy and the infrastructure takes care of the scaling.</p>
<p>However, it is possible to view PHP files as microservices, where they run on PHP-FPM, and served via Nginx. You can create PHP files that are too big, the same that you can deploy a Cloud Function to GCP that is too big. The fact that Microservice Architecture includes good old PHP, should be a good indicator that most people are thinking of Cloud Functions and Lamda when they say &quot;microservice&quot; - they are thinking of that &quot;infrastructure&quot;.</p>
<p><strong>Bonus: Infrastructure Not &quot;Architecture&quot;</strong></p>
<p>Microservice architecture is not really an architecture. The idea of breaking up services into small &quot;loosely coupled&quot; units has a long history in Computer Science. The only unique aspect for Microservices is how they are deployed. In total they are:</p>
<ul>
<li>DevOps to deploy to elastic (per-service) infrastructure</li>
<li>The elastic infrastructure itself.</li>
</ul>
<p>In fact, services can be contained in a single monolithic code project, run together in a programmer's development environment, and then deployed separate in production. The Deployment (DevOps) and Destination (Infrastructure) are the full extent of Microservices.</p>
"
420711,"<p>Consider unwinding the idempotent transaction to the pre-buy state or a &quot;may try again&quot; state on error. This leaves you with two or three terminal states to handle (in total).</p>
<p>By doing this you can also safely reuse the id. Reusing the id preserves the duplicate prevention benefits of the idempotent approach.</p>
<p>You may discover that reliably unwinding the transaction is very hard. If so, it may be time to rethink the design and/or use of idempotency.</p>
<p><em>Addition #1 (based on comments):</em>
Consider starting with a database update of e.g. PAYMENT_STARTING or whatever. include a timestamp. If this fails, you're at &quot;sorry we're offline right now, please try again later.&quot;</p>
<p>Next, call the gateway itself. If this fails you're at &quot;something went wrong, your credit card cannot be charged, please try again later.&quot;</p>
<p>Finally, update the database to e.g. PAYMENT_COMPLETE. If this fails you are responsible for retrying based on e.g. the timestamp from the first update. The ideas in other answers about how to handle the user experience are valid.</p>
<p>However you chose to handle the user experience, the goal should be a solution that converges on one of two states: order completed or fully unwound.</p>
<p><em>Addition #2 (based on comments):</em>
It seems that an underlying question is how to handle unreliable calls e.g. in a public cloud. One common approach is a retry library e.g. <a href=""https://docs.microsoft.com/en-us/dotnet/architecture/microservices/implement-resilient-applications/implement-http-call-retries-exponential-backoff-polly"" rel=""nofollow noreferrer"">Polly</a>.</p>
"
418620,"<p>Git just does not scale to huge projects. Repos should not generally grow beyond 5GB including the entire history if you want a good user experience (or if you want to use commercial hosting services). Thus, binary assets such as images or even videos should typically be managed separately from the Git repository. Git LFS is just a way to automate management of assets through another storage mechanism, but in principle you could also manage assets “by hand”, e.g. by writing a script to fetch them from a network share that can snapshot versions with ZFS¹.</p>
<p><sup> 1: ZFS and Btrfs are advanced file systems that support features such as block-level deduplication and atomic snapshots. This is roughly similar to Git except that they can deal with arbitrarily large amounts of data and that there is no branching, though copies are super cheap due to block-level copy-on-write. </sup></p>
<p>What Microsoft did was deciding that it cost less to pour thousands of engineer-hours into hacking around Git's restrictions instead of getting developers to use a proprietary version control system. This doesn't mean that Git now has good support for huge repositories by default. Instead, Microsoft's solution hinges on Git VFS, a virtual file system that allows Git to work more efficiently. You too could use this VFS, but I doubt it will help much with huge files. Microsoft's use case is more concerned with monorepos where each individual only needs a small subset of files so that a full checkout is not physically necessary.</p>
<p>Since you're somewhat new to version control, it probably doesn't make too much sense to try to bend Git to your will. You <em>should</em> use Git and Git is the most popular version control system, but that doesn't mean it is the best possible version control system that can theoretically exist – many aspects of it are objectively crappy, and large repo support is one of them. To a large degree, these problems are inherent in the design and cannot be directly fixed.</p>
<p>I would suggest that starting to use Git only for source code files will already be a significant step up for your version control setup. In contrast, assets and large files should be managed with more traditional methods, such as LFS if the assets are fairly static. Instead of version control, you might prefer more traditional/linear backup. Even rotating through a few external hard drives is a great approach already, though a NAS or storage server can also be cost-effective compared to more convenient online or cloud backup services when considering the cost of a restore.</p>
"
418163,"<blockquote>
<p>I have a monolithic application which can be divided into multiple steps and different steps have variable scaling requirement</p>
</blockquote>
<p>This has nothing to do with a state machine.  This is a pipeline.</p>
<p>You probably should break it into microservices so you can scale per logical component.  Why do you need a state machine?  Do calls affect subsequent calls?  Generally back-end calls are designed to NOT change state of other backend calls.  If there is only a little state per call, then just pass it along the microservice pipeline as parameters.</p>
<p>If you really need a truly global state, a microservice is probably the wrong answer.</p>
<p><strong>EDIT in response to comments</strong></p>
<p>In the comments, you say step 2 acts on step 1 (and step 3 acts on step 2).  This is a pipeline.  If package A goes into step 1 -&gt; Spits out Package A1, package A1 is fed into step 2, becomes package A2.  If this is the flow, then I don't see why you need a state machine.  You need to dynamically scale &quot;step containers&quot;.</p>
<blockquote>
<p>The only concern which I feel is that if Service1 container instance and service2 container instances are in different servers/hosts, then there would be some network latency which would be multiplied by the no. of requests.</p>
</blockquote>
<p>If you're using Google Cloud all the physical machines will likely be in one very well connected data center.  In my experience, latency inside the data center has never been an issue with either Google Cloud or AWS.</p>
<blockquote>
<p>So based upon my understanding the microservices architecture is not a good candidate for state machines, if we are looking for real time performance.</p>
</blockquote>
<p>I don't understand the fixation on state machines.  Why do you need one.  In a cloud environment, a state machine is a way of sharing global state between instances.  The way the question reads now I don't think you need one.</p>
<blockquote>
<p>resources which can be used by those services i.e. allocating more resources to service which needs them more and then we can auto scale the whole server based upon load.</p>
</blockquote>
<p>So you're essentially redoing Google Cloud's work for them.  Google Cloud offers something called a <a href=""https://cloud.google.com/dataflow/docs/guides/deploying-a-pipeline"" rel=""nofollow noreferrer"">pipeline</a>, which sounds like exactly what you need.  The point of both Google Cloud and AWS is to move away from &quot;I bought the box&quot; to &quot;I bought computing power&quot;.  Google Cloud will auto-scale the pipeline, bringing more instances of each microservice online as it's needed, and deleting it when load tapers off.  Don't redo this - you're probably not as good at this as Google or Amazon.  Let them handle it - that's what you're paying for!</p>
"
414686,"<p>Device Management is quite hard to achieve so we've seen the rise of many SaaS, from big providers and small startup, which automate the deploy of edge services onto IoT devices fleet. Some of them rely on containerization (and Docker is pushing towards a top level support on ARM archs) some other else act in a &quot;serverless fashion&quot; which means that let you load some script in some language and then copy it through your fleet</p>
<p>Basically what you can do is</p>
<ol>
<li>Evaluate these tools (eg. Azure IoT Edge)</li>
<li>Work With some configuration management tool (eg. Saltstack)</li>
<li>Roll you own solution</li>
</ol>
<h1>Evaluate Edge Computing Tools</h1>
<p>It's clear that this is the safest choice since you have to do nothing but some benchmark and then integrate your pipeline. But as with all cloud services, they come with their costs and their constraint</p>
<h1>Work With some configuration management tool</h1>
<p>Yes, I'm not crazy. We know config management tools (Ansible, Terraform etc) since we use them to provision hundreds of cloud VMs, but there is not so much difference between a cloud VM and a linux device accessible through SSH and VPN. You just have to make sure that you are using a tool that is scalable enough and has the needed resiliency to work over unreliable channels. Saltstack dose this job quite good, it uses ZeroMQ as event bus and have small footprint agents. You can define your desired state through versioned files and change them accordingly to requirements, or take control of some devices for some specific maintenance tasks. Pay attention on managing all Ops aspects (security, scalability, availability) that are the major burden that this solution carries to you project</p>
<h1>Roll your own solution</h1>
<p>If you have a very simple use case, you wouldn't be eager to pay cloud bills or to manage large scale configuration application for High Avaliability and so on.... You are able to communicate with your devices in a bidirectional way, you could write some platform service able to send events to the edge whenever a config update is available. Then the edge send back some tracking event to understand whether you should retry on some unavaliable device, rollback the deployment or perform some deployment strategy such as canary. But this worth only with the simplest scenario, because building a full fledged management solution takes a huge effort and distract your team for the real valuable activities</p>
"
412144,"<p>I have a front end (WEB GUI) app that I designed (Python for now + JavaScript in the future) that I use to access a controller, it uses REST APIs.</p>
<p>I want to publish this app in the cloud so that others could use it.</p>
<p>The biggest issue I am seeing is the security side as the app needs to authenticate with the remote server (a controller itself) and start sending tasks to the controller that will translate that in internal REST APIs to control for processes on downstream servers</p>
<p>Is there an authentication flow that will guarantee the owners of the controllers that I (the publisher of the front end) do not intercept the authentication flow and I gain unwanted access to their servers ?</p>
<p>My idea is to use a two steps authentication/authorization process like below. Is there a better way?
Please edit <a href=""https://dreampuf.github.io/GraphvizOnline/#digraph%20G%20%7B%0A%20%20node%20%5Bmargin%3D0%20fontcolor%3Dblue%20fontsize%3D8%20width%3D0.5%5D%3B%0A%20%20edge%20%5Bmargin%3D0%20fontcolor%3Dblue%20fontsize%3D8%20%5D%3B%20%20%0A%0A%20%20DesktopClient%20-%3E%20GUICloud%20%5B%20label%20%3D%20%22Step1%3A%20authentication%22%20%5D%3B%0A%20%20DesktopClient%20-%3E%20OnPremController%20%5B%20label%20%3D%20%22Step2%3A%20authorization%5Cn%20the%20user%20manually%5Cn%20allows%20the%20session%22%20%5D%3B%0A%20%20GUICloud%20-%3EOnPremController%20%5B%20label%20%3D%20%22cookie%22%20%5D%3B%0A%20%20OnPremController%20-%3E%20Server1%3B%0A%20%20OnPremController%20-%3E%20Server2%3B%0A%20%20OnPremController%20-%3E%20Server3%3B%0A%20%20GUICloud%20-%3EOAuth%3B%0A%20%20OAuth%20-%3E%20GUICloud%20%5B%20label%20%3D%20%22cookie%22%20%5D%3B%0A%0A%20%20OnPremController%20%5Bshape%3Ddoublecircle%5D%3B%0A%20%20GUICloud%20%5Bshape%3Dsquare%5D%3B%0A%7D"" rel=""nofollow noreferrer"">this diagram</a> if you have suggestions<br />
<a href=""https://i.sstatic.net/yBHYa.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/yBHYa.png"" alt=""enter image description here"" /></a></p>
<p>After looking closer at the issue I think this is a better architecture</p>
<p><a href=""https://i.sstatic.net/tnCrh.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/tnCrh.png"" alt=""enter image description here"" /></a></p>
"
411788,"<blockquote>
<p>Is this something to really worry about?</p>
</blockquote>
<p>This is very dependent on the product. A lot of the time, someone doing it will &quot;cost&quot; you $30 a month—who cares if four or five (or most likely zero!) people do it? You can monitor the situation over time and make changes if necessary. It's a bit like profiling code; engineers make notoriously bad estimates of good and bad bits.</p>
<p>Also, think rationally. If you are &quot;angry&quot; at people who do it, put that aside. Etc.</p>
<h1>HOWEVER!!</h1>
<blockquote>
<p>they could just comment out that bit of code and they get access to the entire app again</p>
</blockquote>
<p>If this is a problem, there is a good chance your users could do <strong>more serious things you haven't thought of,</strong> like impersonating other users, messing with their profiles, buying things with their money.</p>
<blockquote>
<p>If so should I be using something like Firebase Cloud Functions?</p>
</blockquote>
<p>Yes, &quot;something like&quot; that. For 95% of people asking this question, the problem is pretty much eliminated if you perform authentication and authorisation and sensitive functionality on the server/cloud rather than the client (and follow best practices correctly.) You don't necessarily need Firebase Functions if you can set up Firebase security rules to do the job. It depends on your application.</p>
<p>However in some cases code really needs to run on the client (e.g. in games or proprietary number-crunching algorithms) or it is too slow. In these cases, obfuscation is where to put your attention. But nobody has mentioned <em>anti-debugging techniques.</em> Malware authors use these to shut down the program if it suspects it is being run in a debugger or VM. This makes reverse-engineering even more time-consuming.</p>
<blockquote>
<p>Should I be creating a proper backend? If so what would its structure be, would my app just be a client for the backend?</p>
</blockquote>
<p>Backends tend to implement <em>behaviour</em> and your client can sometimes access functionality partly through the backend and partly not. If you have complex rules like users managing other users or teams, loyalty points and so on, that goes on the backend. It is madness to try to securely authorise that sort of thing on the client.</p>
<p>Otherwise, it's a matter of taste as to how much functionality to put on the server. On the one hand it creates an extra layer to implement and maintain. On the other hand, you can update backend code &quot;in one go&quot;, so if you want to add new features or fixes, you don't need to worry about rollouts and conflicting versions of your client app everywhere. Doing intensive things on the backend is good for client battery life (at the expense of server $). So on.</p>
"
411735,"<p>The answer is (as usual) that is depends.  If this data is going to be used for reporting and especially ad-hoc reporting, you probably want to pull the variables out into a proper relational model.  Another reason might be if you need to expose that data in multiple formats.  If you don't need to do any of that then the option of keeping the documents as-is becomes more appealing.</p>
<p>As amon notes, you can store JSON in blobs in a relational DB.  The reason you might want to use NoSQL is scalability, speed, and potentially cost.  If you already have a relational DB and you don't have a large amount of documents to store (e.g. millions) it might not be worth adding an additional DB.  A lot depends on the context.  If you are running on a cloud provider, spinning up a NoSQL DB for this might be less effort than getting the DB setup to hold the blobs.</p>
"
