Id,Body
420466,"<p>I very much agree with Todd with the advice:</p>
<blockquote>
<p>I strongly recommend that you don't overengineer your architecture.
Less is more.
YAGNI: Start simple and tunable, then update your architecture as
needed.</p>
</blockquote>
<p><strong>Specific Answers</strong></p>
<p>To answer your specific questions but reordered slightly:</p>
<blockquote>
<p>Missing posts in a user app like this in case of failure is a big no-no, so I wonder what is your view on this, and what is the best resolution of the problem.</p>
</blockquote>
<p>First, we need to be clear about the problem. Implicit in your question is the assumption that write throughput is a big problem to solve. Buffering will happen in Redis when the write-throughput has exceeded the single master write-path of a MongoDB cluster. You are then considering what might happen if Redis crashes. This is all good thinking. Yet is optimising write-throughput the major architectural challenge in your service?</p>
<p>You describe your service as news aggregation. We might expect that reads might dominate. Writes are be many orders of magnitude smaller for news. If it is indeed news you are publishing you can consider buffering writes at the client under high write (e.g., browser local storage). If you <a href=""https://medium.com/helpshift-engineering/load-shedding-in-web-services-9fa8cfa1ffe4"" rel=""nofollow noreferrer"">load-shed writes</a> you can add simple logic at the client can try again using an exponential back-off give your backend time to catch up (else heal from an outage). A tiny write message queue at every client is easy to implement. You can expect it to be reliable and easy to test. Only if your service is not accepting writes, and the user deletes their client app (else clears browser local storage), will they lose work.</p>
<p>If your service is a bit more like an Uber or Lyft ride-sharing service then write throughput will be critical. With ride-sharing there are a huge number of jobs published constantly and searched for in a geospatial manner. Write throughput and graceful outages are critical to those services. In which case you can research how those companies solve the write-path problem.</p>
<p>Below I will propose two solutions that I would investigate. One that optimises for write throughput and another that might be more suitable for a low budget &quot;news aggregation&quot; service that can scale up later.</p>
<blockquote>
<p>Does a high-availability cluster with write-behind cache solve all of my problems?</p>
</blockquote>
<p>Operational complexity and recovering from failures is likely to give you the biggest real-world business problems. Studies of big systems indicate that it is &quot;<a href=""https://blog.acolyer.org/2017/06/15/gray-failure-the-achilles-heel-of-cloud-scale-systems/"" rel=""nofollow noreferrer"">grey failures</a>&quot; are the most tricky sort of problems that lead to extended outages and data loss. The moment you integrate two products on your write path you can expect complex interactions under failures and load. In theory, yes, a highly-available cluster with a write-behind solves all your problems. In practice, I would hesitate to go with a HA Redis Cluster in front of a MongoDB Cluster.</p>
<blockquote>
<p>Does high-availability write to disk (Redis), guaranteeing that no data will be lost?</p>
</blockquote>
<p>Well, Redis is an excellent product. In the past, it has had some <a href=""https://aphyr.com/posts/283-jepsen-redis"" rel=""nofollow noreferrer"">hiccups</a> with data loss. I have used Redis myself as cache in a few architectures. Would I use Redis as a silver bullet to optimise the write-throughput a geospatial based web-scale system? No.</p>
<p>IMHO opensource products grow up to fulfil the core needs of their community. They then bolt on additional features that serve as wide a set of needs as possible. People then get into trouble when they push those additional features to the extreme. You then encounter bugs that haven’t been found and fixed by the wider community as you are the outlier. Redis excels at being a low-latency cache optimising the latency of the read path. Using it to optimise the write-path of a very high write throughput geospatial system would be something I would be very nervous about in practice. I think Redis is great and I will continue to deploy it to optimise the read-path. Yet I would go with a specialist solution to optimise the write-path.</p>
<p>If write-throughput is the major challenge than I would look at Apache Kafka or an alternative. It has an architecture that is very different from traditional massage brokers so that it can scale to &quot;IoT&quot; levels of writes. You can then have consumers that update your main data store and possibly a separate geospatial index. If a consumer was buggy/lossy you can easily replay the data stream to “fix-up” your geospatial index service or main store after you have fixed the bug in your consumers. I would then have a single product on the durable write path. If the secondary writes to the main database or index service fail the ability to easily replay a stream of events will be invaluable. Engineering to make it easy to recover from the unexpected is money better spent than trying to eliminate the unexpected. A large number of real-world outages are caused by human error so designing for failure recovery is critical.</p>
<blockquote>
<p>Even with write-behind cache, is it the safest course of action to add a message queue (eg RabbitMq) or is this generally not necessary even under high load?</p>
</blockquote>
<p>Well, RabbitMQ is an excellent product. I have used it myself. If you can buffer the writes at the client under high-load, and do load shedding in-front of RabbitMQ, then it might be a great fit.  It would be low-latency and allow you to update the main database and possibly a separate geospatial index. Using a message queue to decouple and independently scale microservices is a great strategy. Yet it will add operational complexity at go-live when it might not be needed until the service starts to take-off. So I would be tempted to start without it and then use it as a way to break apart a simple initial architecture into a more complex architecture at a later date.</p>
<p><strong>My Two Suggested Approaches</strong></p>
<p>(1) For a &quot;mega-scale&quot; Geospatial System with both high writes and high read:</p>
<p>If write-throughput is a big challenge I would evaluate both Apache Kafka and Apache Pulsar as the initial durable write-path. Those are very highly scalable messaging engines. Kafka is often used as the transport in asynchronous microservices architectures so we might expect it to have satisfactory latencies at high throughput. I would recommend having an edge &quot;news publish&quot; microservice that exposes RSocket over WebSockets to the clients. Clients would push the new news message over WebSockets as a request-response interaction. The RSocket server would simply apply security (validate the user), validate the payload, write it into Kafka/Pulsar, and respond. I would add logic at the client to hold the message in local storage and periodically retry if it got timeouts or errors. I would exponentially back-off in the retry logic to allow the service to recover.</p>
<p>A news aggregation service will need scalable reads. Your proposal is to use a MongoDB cluster. This is because it does geospatial queries. That would work. If you were looking to scale reads to a much higher level you could consider using a more scalable main database such as ScyllaDB and deploy separate geospatial query service such as Elastic Search. The consumers that read new news from Kafka can first write to the main ScyllaDB database. They can then update a geospatial index in Elastic Search. Elastic Search is often used as a secondary index for both free text search and geospatial indexing. As you are a news aggregation service deploying a dedicated free text search index may also be useful.</p>
<p>(2) For a &quot;start-up budget&quot; system with initial low writes and modest reads:</p>
<p>While we all want to build a service that can scale to huge loads from launch often the reality is that the main threat to a business at launch is over-engineering. It makes business sense to initially focus all engineering effort on the user experience while using a simple and cheap backend. Facebook was a college toy at go-live. Amazon started off selling books from a single workstation computer that beeped whenever an order came in. Demand scales up over time and only <em>after</em> you have a great product deployed. If it is a great business idea and a compelling product then a few hiccups as you grow and scale the architecture will be fine.</p>
<p>PostgreSQL is a traditional relational database. It now does binary JSON storage where you can index into the JSON fields. It also supports geospatial indexes. It also supports free-text searching. It is very easy to run locally to develop against. Better yet major cloud providers support it with lots of automation, high-availability, automated backup/restore, point-in-time restores, and monitoring dashboards. <a href=""https://aws.amazon.com/rds/postgresql/"" rel=""nofollow noreferrer"">Amazon RDS lets you run PostgreSQL</a> and they can seriously scale it up for you with a few clicks. You can start very cheaply and then add HA easily later then scale up to bigger and bigger database servers as you grow. That gives you time to then fix the real performance bottlenecks rather than guessed problems.</p>
<p>You can start with an edge microservice that will load-shed rather than do too many writes into PostgreSQL. The client can buffer the write and try again later. Then start off with simple code that does all of the writes against PostgreSQL for the main document and geospatial indexing. Spend the engineering effort on the frontend and business features. Later you can put RabbitMQ between the edge microservice and PostgreSQL. Then you can either break up or swap out PostgreSQL.</p>
<p>At a later date, you might create a separate geospatial index in Elastic Search. Later yet you might choose to move actual documents out of Postgres and into ScyllaDB. Do we know which things we should do in which order today? No, we cannot. Instead plan to evolve the architecture. Maybe just splitting from one PostgreSQL server into three servers, one dedicated to each of geospatial indexing, binary json, and free text search might work? That sounds like a great intermediate step before swapping in Elastic Search or ScyllaDB. We don't know but we can be flexible.</p>
"
418151,"<p>I have a monolithic application which can be divided into multiple steps and different steps have variable scaling requirement, however the input of the next step is the output of the current step. Currently, we are not able to handle the no of requests to our server and we need to have more servers/load balancer/etc. We are also thinking to re-architect our application. If we create separate services (for those steps) and deploy them as containerized application using Docker &amp; Kubernetes on cloud and use some distributed message broker (Queue) to pass the results from previous step service to next step service, we would be implementing a sort of microservices architecture. The only concern which I feel is that if Service1 container instance and service2 container instances are in different servers/hosts, then there would be some network latency which would be multiplied by the no. of requests.</p>
<p>So based upon my understanding the microservices architecture is not a good candidate for pipeline kind of requirement, if we are looking for real time performance. It will be better to keep those step based services in the same server and may be control the amount of resources which can be used by those services i.e. allocating more resources to service which needs them more and then we can auto scale the whole server based upon load. We can have in-memory queues between those services. Do we have a software which can help in dynamically allocating more resources to a service if the no. of items in their queue is high?</p>
"
415998,"<p>So... The architecture has recently been put under the reign of a Reference Architect.
The Reference architect, I will refer him as RA, started to work and the results were immediately visible: we stopped calling microservices microservices, but blocks.</p>
<p>As we used to be a mixed Java/Linux and C#/.net shop things were working pretty well until the RA issued a decree that no more development shall be done on Java and Linux. We tried to explain that when using microservices (ouch... blocks) the implementation stack is nor very relevant and having multiple stacks gives us more opportunities as there is room for evolution and the costs of Linux stacks is generally lower in cloud the RA sent a cease and desist memo that urged us to go to his favourite vendor.</p>
<p>Apart from the obvious cost and quality related arguments that can be invoked what other could be used so that we can make a case for keeping our code. There is lot of legacy and porting it to a new platform would not bring any business value but a decrease in quality and huge delays.</p>
<p>The arguments used so far are</p>
<ul>
<li>TCO - increased costs due to licensing</li>
<li>ROI - when a break even will be available</li>
<li>talent availability</li>
<li>domain knowledge - this is already captured</li>
<li>deployment independence</li>
<li>testing effort</li>
<li>training effort</li>
</ul>
<p>What am I missing in order to make a compelling case against a single stack? In a microservice architecture shouldn't the architect be focused more on delivering value, having clear interfaces and mechanisms than on concrete implementations? Microservices could evolve independently and choose their own stack for functional and non-functional reasons, forcing everyone into conformity would lead to degeneration and brittleness. Of course that a single stack seems more economical and promises code reuse, but as far as I know the business domains are pretty different in the two worlds so anyways reuse will be hard.</p>
"
411767,"<p>As Jörg W Mittag mentioned there is the legal aspect of what you are talking about, and then the technical.  As long as the app embeds critical logic and database access inside of it, someone with enough patience can reverse engineer and do the bad things you are talking about.  There are different approaches you can take to protect your efforts:</p>
<ul>
<li>Use Digital Rights Management (DRM) to protect the app--still can be defeated but harder to do</li>
<li>Use a code obfuscator which has the ability to make it harder to reverse engineer the code</li>
<li>Encrypt the module that does the critical access (you have to decrypt it when you load it in memory)</li>
<li>Move all critical behavior to services hosted remotely (like in the cloud)</li>
</ul>
<p>None of these solutions are mutually exclusive, but the one that provides the best protection is to move your database access and critical business logic to a service oriented architecture (i.e. web services you control).  That way it is never part of your app to begin with, and then none of the code you are worried about is even available for someone to reverse engineer.</p>
<p>It also means you are free to change how that information is stored and managed without having to release a new version of the app.  Of course, you'll have to provide the appropriate protection to make sure that a user can only see or interact with their own data, but now you don't have to worry about the app being hacked.</p>
<p>Many apps are built this way now.  The app communicates with servers via HTTP with JSON, YAML, Protobuf, BSon, or some other structured exchange format.  The app authenticates to get a session token that is good for a few minutes at a time, and that token is presented to your service so you don't have to worry about server side sessions.</p>
"
409372,"<p>Technically what you are suggesting is very feasible.  It's something that is quite common, in fact.  In the past, there were limited options on sizing a machine and therefore it was necessary to do this in order to use computing resources efficiently.  There are a lot of challenges, however, which largely explain how we got to where we are with virtual machines, containers, and serverless architectures.  AS others have already noted, trying to manage the capacity with regard to load will be complicated and you will end up needing to oversize your VM to meet peak loads.</p>

<p>Since you mention AWS, you should understand that a lot of the options available there are designed to help avoid theses challenges.  The design you mention fits very well into containers e.g. a Kubernetes pod.  There are many options to allow for scaling under heavy loads while avoiding paying for the extra capacity when you don't need it.  You should probably also look into lambdas which cost nothing when not actively in use.</p>

<p>So yes, you can do this but it's a pretty out-dated approach.  Given the options you have available to you, there doesn't seem to be a good reason to go this route.</p>
"
406350,"<p>I think it is important to understand what you get with microservices, why infrastructure is needed, and what the cost of microservices are.  That will help inform you if your approach is reasonable, particularly with the goal of unifying to completely different applications.</p>

<p>First, a summary of the trade-offs:</p>

<ul>
<li>You have the <em>opportunity</em> to <strong>minimize the blast radius</strong> if a service goes offline (i.e. impact to the user)</li>
<li>You have the <em>opportunity</em> to <strong>scale out</strong> dynamically based on load and demand</li>
<li>You have more moving parts so <strong>deployments are more complex</strong></li>
<li>You have the need to centralize how <strong>configuration</strong> works</li>
</ul>

<p>I want to emphasize the word ""opportunity"" because there are restrictions to make those opportunities a reality.  Namely that you don't use server side sessions at all.  If you have to maintain state, either do it in the HTML/JavaScript or do it in the database.  You have to simplify the ability to load balance all the instances of a service, and storing information in memory on the server side works against that.</p>

<p>That said, we start to see <em>why</em> discovery, configuration, and an API Gateway are necessary.  All of these can be managed in different ways.  The core cloud infrastructure pieces are needed precisely because of microservices.</p>

<ul>
<li><strong>Discovery:</strong> enables you to find all instances of a service by name.  This can be accomplished by using Eureka (Spring Cloud infrastructure), Kubernetes Services, or an App Mesh</li>
<li><strong>API Gateway:</strong> a reverse proxy that will map URLs to specific microservices on the backend--providing load balancing across the services.  This can be accomplished by Zuul or SC Gateway (Spring Cloud infrastructure), Kubernetes Ingress service, or an App Mesh</li>
<li><strong>Configuration:</strong> a means of managing configuration and pushing updates to the running services.  This can be accomplished by Spring Config Server (Spring Cloud infrastructure), Kubernetes ConfigMaps and Secrets, or an App Mesh.</li>
<li><strong>Central Log Management:</strong> is required to understand how your application is behaving in the wild.  Whether you use Elastic Stack, Splunk, Data Dog, or a cloud broker provided service, you will be better equipped to diagnose problems that span multiple microservices.</li>
</ul>

<p>Before you say ""I'll use App Mesh"" understand that app mesh is a suite of technologies that integrate with an orchestration layer (like Kubernetes) underneath of it.  You have to understand the concepts of the App Mesh and the underlying technology.  The learning curve very well may be something you don't have the time to take on right now.</p>

<p><strong>How To Migrate to Microservices</strong></p>

<p>The pragmatist in me likes the <a href=""https://dzone.com/articles/monolith-to-microservices-using-the-strangler-patt"" rel=""nofollow noreferrer"">""strangler pattern""</a>.  Essentially, you migrate out specific functionality into its own microservice, and adapt the existing application(s) to leverage that microservice instead of the old way it used to deal with things.  For example, separating out the authentication/authorization functionality into a unified service so that the user's token has all the attributes needed encoded inside of it (see JWT.io) you can minimize service-to-service communication to verify permissions.  That would provide you single-sign-on for your application suite.</p>

<p>But while you are in the design phase, also consider the build vs. buy question.  If you are hosting in the cloud, check your provider if they have services that do everything you need.  For example, single-sign-on is a common need and all the major providers have their version of SSO support.</p>

<p><strong>Key Takeaway</strong></p>

<p>Microservices are a powerful way to manage application deployments.  If you are smart about how you design them, you can minimize your cloud expenditures.  I.e. taking advantage of managed services hides the actual compute instances you are leveraging.  The cloud provider handles that so support the SLAs and minimize the cost to the provider, and you get a lower cost solution.  Having a dynamic deployment allows to you take advantage of spot instances for surge activity.</p>

<p>Putting both of your applications behind a common API Gateway does not magically give you single-sign-on.  Nor does it give you any of the real benefits of a microservices architecture.  However, <strong>it is a place to start</strong>.  You can expand on this initial investment over time.  Even the Amazon store front had to evolve from a monolithic application to microservices.  That took time, and it took time learning how the different architectures helped the application scale and minimize the cost of running it.  That is a journey you will have to take if this is the direction your company wants to go.</p>
"
405176,"<p>If you need high availability where one minute of downtime is not acceptable a single cloud provider is not enough. You need multiple providers to have high availability at that  level, even then it's still a matter of hoping any issues don't affect multiple providers at the same time. You also need internal processes and procedures in place that are far more challenging and demanding than choice of cloud providers. You also need to ensure anything supporting the highly available module is highly available itself in most cases.</p>

<p>When faced with the price tag for true high availability most organizations discover they really don't need high availability. Once a real cost benefit analysis is done, downtime tends to not look so bad. The less downtime acceptable the more your costs to insure that happens increases and that scale is exponential in nature. Accepting an hour of downtime a year only costs $D, but a few minutes of downtime a year is going to cost 10-20 times more, the price paid to prevent losses can quickly eclipse the actual losses from downtime.</p>

<p>To give you an idea of just how extreme avoiding one minute of downtime is, an SLA for 99.9% up-time still allows for a minute of downtime per day. For a 99.99% SLA a minute of downtime on a weekly basis is acceptable, and a 99.999% is five minutes on a yearly basis. It's very easy to have all sorts of SLAs with what look like impressive numbers, but a minute of downtime is an extremely short window. Everything has to be automated to maintain that level of up time, you need to detect and mitigate issues without human interaction. <a href=""https://cloud.google.com/appengine/sla"" rel=""nofollow noreferrer"">App Engine only offers a default SLA of 99.95%</a> which wouldn't meet your needs alone if one minute of downtime is an issue.</p>
"
403459,"<p>The <a href=""https://en.m.wikipedia.org/wiki/Law_of_the_instrument"" rel=""nofollow noreferrer"">law of the instrument</a> tells us that:</p>

<blockquote>
  <p>If you have a hammer in your hand, every problem starts to look like a
  nail.</p>
</blockquote>

<p>So before jumping too quickly to a solution look objectively at the needs and requirements. In particular security
needs, access control, and transactional consistency requirements. </p>

<p><strong>Blob in DB:</strong></p>

<ul>
<li><p>Pros:</p>

<ul>
<li>benefits from the access security of your database, as well as its backup strategy</li>
<li>confidentiality against unauthorized third party access (e.g. if you’re in governement or military affairs)</li>
<li>simplification of architecture due to homogeneous access</li>
<li>reduction in the external bandwidth if db is on premises and if you have lots of internal users. </li>
<li>blob is managed with transactional integrity, as the remaining data</li>
</ul></li>
<li><p>smaller text blobs could fit into text fields (eg up to 1GB in Postgresql), allowing to use content in queries.</p></li>
<li><p>Cons:</p>

<ul>
<li>technical limits of the db (eg 1GB on Postgresql, a little less than 2GB on SqlServer, 4GB on Oracle, support only via GridFS in MongoDb)</li>
<li>significantly increases size of the db </li>
<li>increase operational cost of the db, especially if storage goes significantly beyond initial assumptions.</li>
<li>waste of expensive infrastructure (<a href=""https://www.google.be/amp/s/searchstorage.techtarget.com/definition/Tier-1-storage%3Famp=1"" rel=""nofollow noreferrer"">tier 1 disk space</a> meant for heavily used db data but misused to store objects that are not frequently accessed and could go to tier 2 or 3). </li>
</ul></li>
</ul>

<p><strong>Blob in an object store</strong></p>

<ul>
<li><p>Pros:</p>

<ul>
<li>very effective and specialised solutions on the market</li>
<li>cost effective </li>
<li>easy to set up</li>
<li>resilient (depending on the offer), with backup included </li>
</ul></li>
<li><p>Cons:</p>

<ul>
<li>accessibility risks if mission critical application (e.g. in case of denial of service attack on the provider or on your internet access point)</li>
<li>confidentiality risk (but IMHO this only applies to highly sensitive and classified information in governmental and military affairs)</li>
<li>additional access security may be needed ( eg AWS identity management and acl management)</li>
<li>you need to take care of transactional consistency aspects (e.g. what to do if a blob update fails, regarding the related db changes)</li>
</ul></li>
</ul>

<p>Your current context may influence this evaluation. For example, if you already have some cloud services and identity management active, this will no longer be a cons. Or if your current db has a very small limit for blobs (eg Mongodb) many of the object store cons will not be relevant for you since you’ll have to care for this anyhow.</p>
"
403412,"<p>The big things to address are:</p>

<ul>
<li><strong>non-repudiation:</strong> the user should be unable to deny that the actions are theirs.  That means that the identity cannot be easily stolen by someone, and that the token provided can be validated that it is correct.</li>
<li><strong>auditable:</strong> you need to be able to determine if any users are behaving badly, and terminate access if so.</li>
<li><strong>controllable:</strong> that means that you can impose rate limits, reduce access privileges if necessary, etc.</li>
<li><strong>enforceable:</strong> or the authorization for a user to be able to perform an action is enforced.</li>
</ul>

<p>To that end, there are multiple layers, and each of those technologies have a portion of the whole security posture in place.  The good thing about OAuth is that it is standards based, making it easier for systems to build integrations.  However, you can provide all those guarantees without using it if you really don't want to.</p>

<p><strong>The API Key</strong></p>

<p>By itself, the API key can be easily sniffed out and stolen if you don't use <strong>encrypted</strong> communications.  That said, blindly using an API key also isn't the right solution.  It's easy, but if there is any layer in the communications which exposes the key, it's also easy to impersonate.</p>

<p>At the very least you want to make sure that your API key is <em>verifiable</em>.  OAuth does this by supplying the external system with a <strong>client id</strong>, and a <strong>secret key</strong>.  There are specific rules for providing the client id and secret key, including the rule to encrypt communications.</p>

<p>With OAuth, the keys provided by the external system are used to <strong>negotiate</strong> a <em>session token</em>.  The session token is then provided in the <code>Authentication</code> HTTP header as a bearer token.  Nine times out of ten, the session token is <em>JWT</em>.</p>

<p><strong>OAuth2</strong></p>

<p>OAuth provides a very robust foundation to verify the end user, and provide a limited use session token for all further communications.  If you are the provider generating the session token, then you can use JWT to embed the information your application needs to not only identify the user, but embed their roles and any other attributes you use to decide access.  I do recommend signing the token.</p>

<p><strong>DB for authentication access</strong></p>

<p>This is an implementation detail.  You can use a managed service like AWS Cognito, or Atlassian Crowd to handle all the nitty gritty details, and to keep up with 3rd party identity management solutions.  Cognito has the added benefit of having control over the JWT session token that is generated for your purposes.</p>

<p><strong>AWS API Gateway</strong></p>

<p>The biggest benefit that API Gateway gives you is the ability to rate-limit API calls.  If you are using AWS Cognito, that can associate your AIM roles with the user's token automatically, and that follows through the API Gateway.  The AIM roles can be used to control which buckets you have access to, etc.</p>

<p>However, I don't see the Gateway as an enforcement layer.  I see it more as a traffic control layer to help scale your application.</p>

<p><strong>I'm trying not to be too prescriptive</strong></p>

<p>As long as you have the traits discussed at the beginning of my answer, you will have done a good job securing your application.  There are good reasons why OAuth2 with JWT session tokens are a common solution.  They pretty much tick off the majority of your access control needs.</p>
"
403152,"<p>You should probably look over this: <a href=""https://docs.aws.amazon.com/lambda/latest/dg/best-practices.html"" rel=""nofollow noreferrer"">AWS lambda best practices</a>.  The first bullet is one thing you should definitely consider: </p>

<blockquote>
  <p>Initialize SDK clients and database connections outside of the function handler, and cache static assets locally in the /tmp directory. Subsequent invocations processed by the same instance of your function can reuse these resources. This saves execution time and cost.</p>
</blockquote>

<p>Initializing a DB connection is typically one of the most expensive parts of working with a DB.  The above is good advice but if you are running lots of concurrent instances, I would expect you need a separate connection for each one e.g. connections are typically not threadsafe in Java.  A thousand connections all working on the same tables could cause contention on the DB and actually result in a slower overall execution time i.e. what I call the 'Stooges' problem.  When all 3 Stooges all try to go through the door at the same time, the throughput is less than if they go through one at a time.</p>

<p>A middle path would be to pass in a list of ids up to a certain limit or split the ids across a fixed number of instances.  This allows for control over the amount of concurrency.</p>
"
403071,"<p>The basic concepts are orthogonal, however, they are related.  One has to do with the availability of your application, and the other has to do with the correctness of your application.  Remember, there are differing levels of faults (also known as bugs).</p>

<p><strong>Fault Tolerance</strong></p>

<blockquote>
  <p>""Everything fails, all the time"" -- Werner Vogels, Amazon CTO</p>
</blockquote>

<p>When you design for fault tolerance, you are addressing issues such as:</p>

<ul>
<li>What happens if my service can't access required resources (database, storage, message queues, etc.)</li>
<li>What happens if I receive bad data?</li>
<li>How should I handle another service taking too long to respond?</li>
<li>What performance criteria do I have to meet?</li>
</ul>

<p>There are other related questions you have to ask yourself.  It's important to realize that there are a lot of modes where your code can fail, and the longer it is running the more likely it is to hit a soft failure scenario.</p>

<p>Not all failures cause your code to crash, but avoiding crashes is a big reason that fault tolerant systems are also more available.</p>

<p><strong>High Availability</strong></p>

<p>Ensuring your software is available for use means that users should not inconvenienced when other people are also using the system.  There is a direct relationship to the cost of running a system and its availability.  Quite simply, it costs more to be generally available.</p>

<p>To be available means you need contingencies for when things outside of your code's control are causing problems:</p>

<ul>
<li>How do I scale my application?</li>
<li>How quickly can I scale the application?</li>
<li>What happens when my data center is not available?</li>
<li>What happens when the network gets saturated?</li>
<li>How should I respond if my data center is a victim of disaster (natural disaster and war can cause you to have to change data centers)</li>
<li>How much will this cost me to run?</li>
</ul>

<p>You can start to see why microservices and the cloud are key components of engineering for the internet.  The idea is that you can scale out (more instances) much more quickly and cheaply than scaling up (more CPU and RAM).  Additionally, you can scale back down just as easily when the spike in traffic is over to save you some money when traffic is slower.</p>

<p>Of course you need to design for this as well.  That may require working with data partitioning, multi-region deployments, multi-availability-zone redundancy, etc.  Of course, if this is running on the user's hardware (i.e. a desktop application), then you may need to swap modules in and out of memory depending on whether you are using them.</p>

<p><strong>End Game</strong></p>

<p>You need both of these disciplines to engineer something that can scale smoothly as demand for your application grows.  You have to start making your best guess at what the appropriate problems you are most likely to face now, and then monitor your application while it is running.  That will show you where your current design is having a hard time keeping up with demand, reliably.</p>

<p>I guarantee you that none of the big systems people expect to rely on started where they are now.  You can look at Twitter, Facebook, Airbnb, Netflix, and even this site and find that each of their architectures are different even though they share some commonalities.  That's because the different ways those systems are used required different customization.  What's more telling is the decision process of how they got there.  Most of us are not going to engineer something so large as those big names in the internet, but we can learn from the decisions they made and apply it at a smaller scale.</p>
"
402967,"<p>There's a couple key concepts in here that will limit your ability to scale:</p>

<ul>
<li>Monolithic design</li>
<li>Combinatoric set of artifacts per user</li>
<li>Serialized updates to database</li>
</ul>

<p>Of those, the first two are the most costly.  Tools like Sagemaker allow you to create models.  The most compute intensive part of the process is training those models with your data.  Once you've trained your model, you can deploy it and use that trained model for the live system.  Usually it uses far fewer resources to run a trained model.</p>

<p>There's a few things I recommend:</p>

<ul>
<li>Split the monolithic design if possible so you can create a processing pipeline</li>
<li>Use temporary storage like Redis to store intermediate results until you are ready to store finished products</li>
<li>Use a message queue like Rabbit or Kafka to push processing to the next stage in the pipeline (look at Apache NiFi or Spring Cloud Data Flow to model the pipeline itself)</li>
<li>Leverage GPUs for parallel processing if at all possible.  AWS has EC2 instances with GPU available and some machine learning algorithms work much faster in GPUs</li>
<li>Attempt to batch save your results to your permanent data store (i.e. Mongo in this case)</li>
</ul>

<p>Another thing to consider is using a managed instance of MondoDB.  The Mongo team were really advertising that service at AWS re:Invent 2019.  It allows them to worry about scaling and backing up the Mongo cluster and you to worry about how you use it.</p>

<p>I mentioned Apache NiFi and Spring Cloud Data Flow above.  What they allow you to do is specify your workflow, and they will manage moving messages from one step to the next.  They can also manage your container instances so that only the processing steps that need to be scaled will be.  And when the demand is over, the extra containers will be reclaimed.</p>

<p>I believe AWS has some support for pipelines as well, using Lambda functions to route work.</p>

<p>Last concern here is the terms of service you are trying to support.  If the models you are building are expected to take a long time, you can serialize the processing somewhat.  If processing one user at a time is within acceptable limits, then attempt to interleave requests so that by the end the processing stays within acceptable limits but you get your users satisfied as soon as you can.  You'll still probably need some more capacity, but you might be able to service more users on the same amount of hardware.</p>

<p>As far as automatic scaling, you are looking at a couple technologies:</p>

<ul>
<li>If you are containerized, Kubernetes lets you set policies to automatically scale pods (containers) up and down depending on demand.  There are several advanced features to target certain containers for specific processing nodes</li>
<li>AWS Auto Scaling will perform a similar function at the EC2 instance level.  Combine it with Cloud Formation (infrastructure as code) and you have a very robust autoscaling system in place without containers.</li>
</ul>

<p>What's not clear here is if you are generating learning models for your customers, or running models you already have against customer data.  There are significant details that change in your architecture depending on the answer to that.</p>
"
402623,"<p>A structured approach to improving performance often involves</p>

<ol>
<li>Profiling hot spots, for example high CPU usage.</li>
<li>Profiling wait times. You could include a correlation ID to send through the various systems to keep track on what gets processed when and where.</li>
</ol>

<p>It may be hard to get the full picture running this on the cloud.</p>

<p>Personally, I would say an async event driven model is a mismatch when the user is waiting for a response. Google has an <a href=""https://developers.google.com/web/fundamentals/performance/rail"" rel=""nofollow noreferrer"">excellent article</a> on what the user's expectations potentially may be. The gist of it is, up to 100ms is an immediate response, up to 1000ms is still good when the user perceives there is a task being executed. I can't see from your model what kinds of operations you are performing (and the boundaries may be somewhat fluid, some users understand searching all your e-mail is work and some won't)</p>

<p>Azure Event Hubs is a big data pipeline - likely a microbatching architecture. Microbatching tends to have higher latencies.</p>

<p>Thinking about how you scale up on an event stream - Microsoft is not super specific on how the <a href=""https://docs.microsoft.com/de-de/azure/azure-functions/functions-scale"" rel=""nofollow noreferrer"">auto scale</a> works... and the data will be opaque to you the operator. On the other hand, if you run a request/response pattern fronted by an API gateway, the API gateway's precise function can be to monitor service levels on the various calls.</p>
"
